observers,date,site,block,plot,genus_species,symbol,aerial_cover,basal_cover,notes
SC/AD,6/29/20,FK,3,43,Pediomelum_esculentum,PEES,,,
SC/AD,6/29/20,FK,3,43,Oenothera_suffrutescens,OESU,,,
SC/AD,6/29/20,FK,3,43,Conyza_canadensis,COCA,,,
SC,6/29/20,FK,2,36,Bouteloua_gracilis,BOGR,5,3,
SC,6/29/20,FK,2,36,Bouteloua_dactyloides,BODA,,,
SC,6/29/20,FK,2,36,Bromus_arvensis,BRAR,25,10,
SC,6/29/20,FK,2,36,Bromus_tectorum,BRTE,,,
SC,6/29/20,FK,2,36,Hesperostipa_comata,HECO,4,2,
SC,6/29/20,FK,2,36,Koeleria_macrantha,KOMA,,,
SC,6/29/20,FK,2,36,Pascopyrum_smithii,PASM,1,0.5,
SC,6/29/20,FK,2,36,Poa_secunda,POSE,,,
SC,6/29/20,FK,2,36,Vulpia_octoflora,VUOC,10,5,
SC,6/29/20,FK,2,36,Carex_filifolia,CAFI,10,6,
SC,6/29/20,FK,2,36,Carex_duriuscula,CADU,3,1,
SC,6/29/20,FK,2,36,Artemisia_dracunculus,ARDR,,,
SC,6/29/20,FK,2,36,Artemisia_frigida,ARFR,2,1,
SC,6/29/20,FK,2,36,Linum_rigidum,LIRI,,,
SC,6/29/20,FK,2,36,Logfia_arvensis,LOAR,10,4,
SC,6/29/20,FK,2,36,Opuntia_polycantha,OPPO,,,
SC,6/29/20,FK,2,36,Plantago_patagonica,PLPA,,,
SC,6/29/20,FK,2,36,Sphaeralcea_coccinea,SPCO,2,1,
SC,6/29/20,FK,2,36,Taraxacum_officinale,TAOF,,,
SC,6/29/20,FK,2,36,Tragopogon_dubius,TRDU,8,3,
SC,6/29/20,FK,2,36,Lactuca_serriola,LASE,,,
SC,6/29/20,FK,2,36,Hedeoma_hispida,HEHI,1,0.5,
SC,6/29/20,FK,2,36,Androsace_occidentalis,ANOC,,,
SC,6/29/20,FK,2,36,basal_rosette_2020_KW_pic_unknown,,,,
SC,6/29/20,FK,2,36,Estimated_total,,80,33,
SC,6/29/20,FK,2,36,Added_total,,86,39,
SC,6/29/20,FK,2,36,Litter,,14,59,
SC,6/29/20,FK,2,36,Moss,,0.5,0.5,
SC,6/29/20,FK,2,36,Lichen,,1,3,
SC,6/29/20,FK,2,36,Rock,,,,
SC,6/29/20,FK,2,36,Dung,,1,1,
SC,6/29/20,FK,2,36,Bareground,,4,4,
SC,6/29/20,FK,2,36,Lygodesmia_juncea,LYJU,2,0.5,
SC,6/29/20,FK,2,36,Coryphanthus_vivipara,COVI,0.5,0.5,
SC,6/29/20,FK,2,36,Pediomelum_esculentum,PEES,2,0.5,
SC,6/29/20,FK,2,36,Oenothera_suffrutescens,OESU,0.5,0.5,
SC,6/29/20,FK,2,36,Conyza_canadensis,COCA,,,
SC,6/29/20,FK,2,34,Bouteloua_gracilis,BOGR,6,3,
SC,6/29/20,FK,2,34,Bouteloua_dactyloides,BODA,,,
SC,6/29/20,FK,2,34,Bromus_arvensis,BRAR,30,12,
SC,6/29/20,FK,2,34,Bromus_tectorum,BRTE,,,
SC,6/29/20,FK,2,34,Hesperostipa_comata,HECO,5,3,
SC,6/29/20,FK,2,34,Koeleria_macrantha,KOMA,,,
SC,6/29/20,FK,2,34,Pascopyrum_smithii,PASM,5,2,
SC,6/29/20,FK,2,34,Poa_secunda,POSE,,,
SC,6/29/20,FK,2,34,Vulpia_octoflora,VUOC,2,0.5,
SC,6/29/20,FK,2,34,Carex_filifolia,CAFI,5,2,
SC,6/29/20,FK,2,34,Carex_duriuscula,CADU,7,3,
SC,6/29/20,FK,2,34,Artemisia_dracunculus,ARDR,,,
SC,6/29/20,FK,2,34,Artemisia_frigida,ARFR,0.5,0.5,
SC,6/29/20,FK,2,34,Linum_rigidum,LIRI,,,
SC,6/29/20,FK,2,34,Logfia_arvensis,LOAR,7,2,
SC,6/29/20,FK,2,34,Opuntia_polycantha,OPPO,,,
SC,6/29/20,FK,2,34,Plantago_patagonica,PLPA,0.5,0.5,
SC,6/29/20,FK,2,34,Sphaeralcea_coccinea,SPCO,,,
SC,6/29/20,FK,2,34,Taraxacum_officinale,TAOF,,,
SC,6/29/20,FK,2,34,Tragopogon_dubius,TRDU,7,2,
SC,6/29/20,FK,2,34,Lactuca_serriola,LASE,,,
SC,6/29/20,FK,2,34,Hedeoma_hispida,HEHI,0.5,0.5,
SC,6/29/20,FK,2,34,Androsace_occidentalis,ANOC,,,
SC,6/29/20,FK,2,34,basal_rosette_2020_KW_pic_unknown,,,,
SC,6/29/20,FK,2,34,Estimated_total,,70,30,
SC,6/29/20,FK,2,34,Added_total,,75.5,31.5,
SC,6/29/20,FK,2,34,Litter,,23,60,
SC,6/29/20,FK,2,34,Moss,,0.5,1,
SC,6/29/20,FK,2,34,Lichen,,3,5,
SC,6/29/20,FK,2,34,Rock,,,,
SC,6/29/20,FK,2,34,Dung,,0.5,0.5,
SC,6/29/20,FK,2,34,Bareground,,3,4,
SC,6/29/20,FK,2,34,Lygodesmia_juncea,LYJU,,,
SC,6/29/20,FK,2,34,Coryphanthus_vivipara,COVI,,,
SC,6/29/20,FK,2,34,Pediomelum_esculentum,PEES,,,
SC,6/29/20,FK,2,34,Oenothera_suffrutescens,OESU,,,
SC,6/29/20,FK,2,34,Conyza_canadensis,COCA,0.5,0.5,
SC,6/29/20,FK,2,32,Bouteloua_gracilis,BOGR,5,3,
SC,6/29/20,FK,2,32,Bouteloua_dactyloides,BODA,,,
SC,6/29/20,FK,2,32,Bromus_arvensis,BRAR,32,13,
SC,6/29/20,FK,2,32,Bromus_tectorum,BRTE,,,
SC,6/29/20,FK,2,32,Hesperostipa_comata,HECO,5,3,
SC,6/29/20,FK,2,32,Koeleria_macrantha,KOMA,4,3,
SC,6/29/20,FK,2,32,Pascopyrum_smithii,PASM,5,4,
SC,6/29/20,FK,2,32,Poa_secunda,POSE,,,
SC,6/29/20,FK,2,32,Vulpia_octoflora,VUOC,3,1,
SC,6/29/20,FK,2,32,Carex_filifolia,CAFI,14,7,
SC,6/29/20,FK,2,32,Carex_duriuscula,CADU,,,
SC,6/29/20,FK,2,32,Artemisia_dracunculus,ARDR,,,
SC,6/29/20,FK,2,32,Artemisia_frigida,ARFR,0.5,0.5,
SC,6/29/20,FK,2,32,Linum_rigidum,LIRI,,,
SC,6/29/20,FK,2,32,Logfia_arvensis,LOAR,9,3,
SC,6/29/20,FK,2,32,Opuntia_polycantha,OPPO,,,
SC,6/29/20,FK,2,32,Plantago_patagonica,PLPA,0.5,0.5,
SC,6/29/20,FK,2,32,Sphaeralcea_coccinea,SPCO,7,2,
SC,6/29/20,FK,2,32,Taraxacum_officinale,TAOF,,,
SC,6/29/20,FK,2,32,Tragopogon_dubius,TRDU,4,1,
SC,6/29/20,FK,2,32,Lactuca_serriola,LASE,,,
SC,6/29/20,FK,2,32,Hedeoma_hispida,HEHI,,,
SC,6/29/20,FK,2,32,Androsace_occidentalis,ANOC,,,
SC,6/29/20,FK,2,32,basal_rosette_2020_KW_pic_unknown,,,,
SC,6/29/20,FK,2,32,Estimated_total,,77,35,
SC,6/29/20,FK,2,32,Added_total,,86,41,
SC,6/29/20,FK,2,32,Litter,,19,59,
SC,6/29/20,FK,2,32,Moss,,0.5,0.5,
SC,6/29/20,FK,2,32,Lichen,,1,2,
SC,6/29/20,FK,2,32,Rock,,,,
SC,6/29/20,FK,2,32,Dung,,3,4,
SC,6/29/20,FK,2,32,Bareground,,,,
SC,6/29/20,FK,2,32,Lygodesmia_juncea,LYJU,,,
SC,6/29/20,FK,2,32,Coryphanthus_vivipara,COVI,,,
SC,6/29/20,FK,2,32,Pediomelum_esculentum,PEES,,,
SC,6/29/20,FK,2,32,Oenothera_suffrutescens,OESU,,,
SC,6/29/20,FK,2,32,Conyza_canadensis,COCA,,,
SC,7/1/20,FK,1,5,Bouteloua_gracilis,BOGR,0.5,0.5,
SC,7/1/20,FK,1,5,Bouteloua_dactyloides,BODA,0.5,0.5,
SC,7/1/20,FK,1,5,Bromus_arvensis,BRAR,30,12,
SC,7/1/20,FK,1,5,Bromus_tectorum,BRTE,1,0.5,
SC,7/1/20,FK,1,5,Hesperostipa_comata,HECO,4,2,
SC,7/1/20,FK,1,5,Koeleria_macrantha,KOMA,,,
SC,7/1/20,FK,1,5,Pascopyrum_smithii,PASM,0.5,0.5,
SC,7/1/20,FK,1,5,Poa_secunda,POSE,1,0.5,
SC,7/1/20,FK,1,5,Vulpia_octoflora,VUOC,,,
SC,7/1/20,FK,1,5,Lepidium_densiflorum,LEDE,0.5,0.5,
SC,7/1/20,FK,1,5,Androsace_occidentalis,ANOC,,,
SC,7/1/20,FK,1,5,Hedeoma_hispida,HEHI,,,
SC,7/1/20,FK,1,5,Lithospermum_KW_pic_unknown,,,,
SC,7/1/20,FK,1,5,Conyza_canadensis,COCA,,,
SC,7/1/20,FK,1,5,Carex_filifolia,CAFI,12,6,
SC,7/1/20,FK,1,5,Antennaria_spp_unknown,,,,
SC,7/1/20,FK,1,5,Aristida_purpurea,ARPU,,,
SC,7/1/20,FK,1,5,long_pods_no_leaves_KW_pic_unknown,,,,
SC,7/1/20,FK,1,5,Artemisia_dracunculus,ARDR,,,
SC,7/1/20,FK,1,5,Artemisia_frigida,ARFR,14,7,
SC,7/1/20,FK,1,5,Linum_rigidum,LIRI,,,
SC,7/1/20,FK,1,5,Logfia_arvensis,LOAR,1,0.5,
SC,7/1/20,FK,1,5,Opuntia_polycantha,OPPO,1,0.5,
SC,7/1/20,FK,1,5,Plantago_patagonica,PLPA,,,
SC,7/1/20,FK,1,5,Sphaeralcea_coccinea,SPCO,5,2,
SC,7/1/20,FK,1,5,Taraxacum_officinale,TAOF,,,
SC,7/1/20,FK,1,5,Tragopogon_dubius,TRDU,3,0.5,
SC,7/1/20,FK,1,5,Estimated_total,,68,33,
SC,7/1/20,FK,1,5,Added_total,,74,33.5,
SC,7/1/20,FK,1,5,Litter,,30,65,
SC,7/1/20,FK,1,5,Moss,,,,
SC,7/1/20,FK,1,5,Lichen,,0.5,0.5,
SC,7/1/20,FK,1,5,Dung,,1,1,
SC,7/1/20,FK,1,5,Rock,,,,
SC,7/1/20,FK,1,5,Bareground,,0.5,0.5,
SC,7/1/20,FK,1,5,Artemisia_look_alike_no_smell_KW_pic_unknown,,,,
SC,7/1/20,FK,1,13,Bouteloua_gracilis,BOGR,1,0.5,
SC,7/1/20,FK,1,13,Bouteloua_dactyloides,BODA,,,
SC,7/1/20,FK,1,13,Bromus_arvensis,BRAR,17,5,
SC,7/1/20,FK,1,13,Bromus_tectorum,BRTE,,,
SC,7/1/20,FK,1,13,Hesperostipa_comata,HECO,1,0.5,
SC,7/1/20,FK,1,13,Koeleria_macrantha,KOMA,1,0.5,
SC,7/1/20,FK,1,13,Pascopyrum_smithii,PASM,,,
SC,7/1/20,FK,1,13,Poa_secunda,POSE,1,0.5,
SC,7/1/20,FK,1,13,Vulpia_octoflora,VUOC,0.5,0.5,
SC,7/1/20,FK,1,13,Lepidium_densiflorum,LEDE,0.5,0.5,
SC,7/1/20,FK,1,13,Androsace_occidentalis,ANOC,0.5,0.5,
SC,7/1/20,FK,1,13,Hedeoma_hispida,HEHI,,,
SC,7/1/20,FK,1,13,Lithospermum_KW_pic_unknown,,,,
SC,7/1/20,FK,1,13,Conyza_canadensis,COCA,,,
SC,7/1/20,FK,1,13,Carex_filifolia,CAFI,8,4,
SC,7/1/20,FK,1,13,Antennaria_spp_unknown,,,,
SC,7/1/20,FK,1,13,Aristida_purpurea,ARPU,,,
SC,7/1/20,FK,1,13,long_pods_no_leaves_KW_pic_unknown,,,,
SC,7/1/20,FK,1,13,Artemisia_dracunculus,ARDR,,,
SC,7/1/20,FK,1,13,Artemisia_frigida,ARFR,4,2,
SC,7/1/20,FK,1,13,Linum_rigidum,LIRI,,,
SC,7/1/20,FK,1,13,Logfia_arvensis,LOAR,0.5,0.5,
SC,7/1/20,FK,1,13,Opuntia_polycantha,OPPO,,,
SC,7/1/20,FK,1,13,Plantago_patagonica,PLPA,,,
SC,7/1/20,FK,1,13,Sphaeralcea_coccinea,SPCO,2,0.5,
SC,7/1/20,FK,1,13,Taraxacum_officinale,TAOF,,,
SC,7/1/20,FK,1,13,Tragopogon_dubius,TRDU,2,0.5,
SC,7/1/20,FK,1,13,Estimated_total,,36,16,
SC,7/1/20,FK,1,13,Added_total,,39,16,
SC,7/1/20,FK,1,13,Litter,,43,82,
SC,7/1/20,FK,1,13,Moss,,,,
SC,7/1/20,FK,1,13,Lichen,,0.5,0.5,
SC,7/1/20,FK,1,13,Dung,,0.5,0.5,
SC,7/1/20,FK,1,13,Rock,,,,
SC,7/1/20,FK,1,13,Bareground,,1,1,
SC,7/1/20,FK,1,13,Artemisia_look_alike_no_smell_KW_pic_unknown,,,,
SC,7/1/20,FK,1,15,Bouteloua_gracilis,BOGR,1,0.5,
SC,7/1/20,FK,1,15,Bouteloua_dactyloides,BODA,,,
SC,7/1/20,FK,1,15,Bromus_arvensis,BRAR,13,5,
SC,7/1/20,FK,1,15,Bromus_tectorum,BRTE,0.5,0.5,
SC,7/1/20,FK,1,15,Hesperostipa_comata,HECO,3,2,
SC,7/1/20,FK,1,15,Koeleria_macrantha,KOMA,2,1,
SC,7/1/20,FK,1,15,Pascopyrum_smithii,PASM,,,
SC,7/1/20,FK,1,15,Poa_secunda,POSE,1,0.5,
SC,7/1/20,FK,1,15,Vulpia_octoflora,VUOC,,,
SC,7/1/20,FK,1,15,Lepidium_densiflorum,LEDE,,,
SC,7/1/20,FK,1,15,Androsace_occidentalis,ANOC,,,
SC,7/1/20,FK,1,15,Hedeoma_hispida,HEHI,0.5,0.5,
SC,7/1/20,FK,1,15,Lithospermum_KW_pic_unknown,,,,
SC,7/1/20,FK,1,15,Conyza_canadensis,COCA,,,
SC,7/1/20,FK,1,15,Carex_filifolia,CAFI,4,2,
SC,7/1/20,FK,1,15,Antennaria_spp_unknown,,,,
SC,7/1/20,FK,1,15,Aristida_purpurea,ARPU,,,
SC,7/1/20,FK,1,15,long_pods_no_leaves_KW_pic_unknown,,,,
SC,7/1/20,FK,1,15,Artemisia_dracunculus,ARDR,0.5,0.5,
SC,7/1/20,FK,1,15,Artemisia_frigida,ARFR,0.5,0.5,
SC,7/1/20,FK,1,15,Linum_rigidum,LIRI,,,
SC,7/1/20,FK,1,15,Logfia_arvensis,LOAR,0.5,0.5,
SC,7/1/20,FK,1,15,Opuntia_polycantha,OPPO,,,
SC,7/1/20,FK,1,15,Plantago_patagonica,PLPA,0.5,0.5,
SC,7/1/20,FK,1,15,Sphaeralcea_coccinea,SPCO,3,0.5,
SC,7/1/20,FK,1,15,Taraxacum_officinale,TAOF,,,
SC,7/1/20,FK,1,15,Tragopogon_dubius,TRDU,2,0.5,
SC,7/1/20,FK,1,15,Estimated_total,,30,15,
SC,7/1/20,FK,1,15,Added_total,,32,15,
SC,7/1/20,FK,1,15,Litter,,68,82,
SC,7/1/20,FK,1,15,Moss,,0.5,0.5,
SC,7/1/20,FK,1,15,Lichen,,0.5,0.5,
SC,7/1/20,FK,1,15,Dung,,0.5,1,
SC,7/1/20,FK,1,15,Rock,,,,
SC,7/1/20,FK,1,15,Bareground,,1,1,
SC,7/1/20,FK,1,15,Artemisia_look_alike_no_smell_KW_pic_unknown,,,,
SC,7/1/20,FK,1,17,Bouteloua_gracilis,BOGR,7,3,
SC,7/1/20,FK,1,17,Bouteloua_dactyloides,BODA,,,
SC,7/1/20,FK,1,17,Bromus_arvensis,BRAR,5,2,
SC,7/1/20,FK,1,17,Bromus_tectorum,BRTE,50,20,
SC,7/1/20,FK,1,17,Hesperostipa_comata,HECO,1,0.5,
SC,7/1/20,FK,1,17,Koeleria_macrantha,KOMA,,,
SC,7/1/20,FK,1,17,Pascopyrum_smithii,PASM,1,0.5,
SC,7/1/20,FK,1,17,Poa_secunda,POSE,,,
SC,7/1/20,FK,1,17,Vulpia_octoflora,VUOC,1,0.5,
SC,7/1/20,FK,1,17,Lepidium_densiflorum,LEDE,,,
SC,7/1/20,FK,1,17,Androsace_occidentalis,ANOC,,,
SC,7/1/20,FK,1,17,Hedeoma_hispida,HEHI,0.5,0.5,
SC,7/1/20,FK,1,17,Lithospermum_KW_pic_unknown,,0.5,0.5,
SC,7/1/20,FK,1,17,Conyza_canadensis,COCA,0.5,0.5,
SC,7/1/20,FK,1,17,Carex_filifolia,CAFI,0.5,0.5,
SC,7/1/20,FK,1,17,Antennaria_spp_unknown,,0.5,0.5,
SC,7/1/20,FK,1,17,Aristida_purpurea,ARPU,0.5,0.5,
SC,7/1/20,FK,1,17,long_pods_no_leaves_KW_pic_unknown,,0.5,0.5,
SC,7/1/20,FK,1,17,Artemisia_dracunculus,ARDR,0.5,0.5,
SC,7/1/20,FK,1,17,Artemisia_frigida,ARFR,,,
SC,7/1/20,FK,1,17,Linum_rigidum,LIRI,,,
SC,7/1/20,FK,1,17,Logfia_arvensis,LOAR,0.5,0.5,
SC,7/1/20,FK,1,17,Opuntia_polycantha,OPPO,,,
SC,7/1/20,FK,1,17,Plantago_patagonica,PLPA,0.5,0.5,
SC,7/1/20,FK,1,17,Sphaeralcea_coccinea,SPCO,3,1,
SC,7/1/20,FK,1,17,Taraxacum_officinale,TAOF,,,
SC,7/1/20,FK,1,17,Tragopogon_dubius,TRDU,6,1,
SC,7/1/20,FK,1,17,Estimated_total,,76,33,
SC,7/1/20,FK,1,17,Added_total,,80,34.5,
SC,7/1/20,FK,1,17,Litter,,23,66,
SC,7/1/20,FK,1,17,Moss,,0.5,0.5,
SC,7/1/20,FK,1,17,Lichen,,,,
SC,7/1/20,FK,1,17,Dung,,,,
SC,7/1/20,FK,1,17,Rock,,,,
SC,7/1/20,FK,1,17,Bareground,,1,1,
SC,7/1/20,FK,1,17,Artemisia_look_alike_no_smell_KW_pic_unknown,,0.5,0.5,
KW,7/1/20,FK,1,10,Bouteloua_gracilis,BOGR,1,0.5,
KW,7/1/20,FK,1,10,Bouteloua_dactyloides,BODA,,,
KW,7/1/20,FK,1,10,Bromus_arvensis,BRAR,9,4,
KW,7/1/20,FK,1,10,Bromus_tectorum,BRTE,17,8,
KW,7/1/20,FK,1,10,Hesperostipa_comata,HECO,2,1,
KW,7/1/20,FK,1,10,Koeleria_macrantha,KOMA,1,0.5,
KW,7/1/20,FK,1,10,Pascopyrum_smithii,PASM,1,0.5,
KW,7/1/20,FK,1,10,Poa_secunda,POSE,,,
KW,7/1/20,FK,1,10,Vulpia_octoflora,VUOC,0.5,0.5,
KW,7/1/20,FK,1,10,Lygodesmia_juncea,LYJU,,,
KW,7/1/20,FK,1,10,Aristida_purpurea,ARPU,,,
KW,7/1/20,FK,1,10,Antennaria_spp_unknown,,,,
KW,7/1/20,FK,1,10,Hedeoma_hispida,HEHI,,,
KW,7/1/20,FK,1,10,Lithospermum_KW_pic_unknown,,,,
KW,7/1/20,FK,1,10,Carex_filifolia,CAFI,7,6,
KW,7/1/20,FK,1,10,Artemisia_dracunculus,ARDR,,,
KW,7/1/20,FK,1,10,Artemisia_frigida,ARFR,9,7,
KW,7/1/20,FK,1,10,Linum_rigidum,LIRI,,,
KW,7/1/20,FK,1,10,Logfia_arvensis,LOAR,,,
KW,7/1/20,FK,1,10,Opuntia_polycantha,OPPO,,,
KW,7/1/20,FK,1,10,Plantago_patagonica,PLPA,0.5,0.5,
KW,7/1/20,FK,1,10,Sphaeralcea_coccinea,SPCO,2,0.5,
KW,7/1/20,FK,1,10,Taraxacum_officinale,TAOF,,,
KW,7/1/20,FK,1,10,Tragopogon_dubius,TRDU,2,1,
KW,7/1/20,FK,1,10,Estimated_total,,50,30,
KW,7/1/20,FK,1,10,Added_total,,52,30,
KW,7/1/20,FK,1,10,Lichen,,0.5,0.5,
KW,7/1/20,FK,1,10,Moss,,,,
KW,7/1/20,FK,1,10,Bareground,,0.5,1,
KW,7/1/20,FK,1,10,Litter,,49,69,
KW,7/1/20,FK,1,10,Dung,,,,
KW,7/1/20,FK,1,10,Rock,,,,
KW,7/1/20,FK,1,12,Bouteloua_gracilis,BOGR,3,2,
KW,7/1/20,FK,1,12,Bouteloua_dactyloides,BODA,,,
KW,7/1/20,FK,1,12,Bromus_arvensis,BRAR,2,0.5,
KW,7/1/20,FK,1,12,Bromus_tectorum,BRTE,35,17,
KW,7/1/20,FK,1,12,Hesperostipa_comata,HECO,4,2,
KW,7/1/20,FK,1,12,Koeleria_macrantha,KOMA,,,
KW,7/1/20,FK,1,12,Pascopyrum_smithii,PASM,1,0.5,
KW,7/1/20,FK,1,12,Poa_secunda,POSE,,,
KW,7/1/20,FK,1,12,Vulpia_octoflora,VUOC,0.5,0.5,
KW,7/1/20,FK,1,12,Lygodesmia_juncea,LYJU,6,2,
KW,7/1/20,FK,1,12,Aristida_purpurea,ARPU,3,2,
KW,7/1/20,FK,1,12,Antennaria_spp_unknown,,0.5,0.5,
KW,7/1/20,FK,1,12,Hedeoma_hispida,HEHI,0.5,0.5,
KW,7/1/20,FK,1,12,Lithospermum_KW_pic_unknown,,0.5,0.5,
KW,7/1/20,FK,1,12,Carex_filifolia,CAFI,,,
KW,7/1/20,FK,1,12,Artemisia_dracunculus,ARDR,,,
KW,7/1/20,FK,1,12,Artemisia_frigida,ARFR,3,2,
KW,7/1/20,FK,1,12,Linum_rigidum,LIRI,,,
KW,7/1/20,FK,1,12,Logfia_arvensis,LOAR,,,
KW,7/1/20,FK,1,12,Opuntia_polycantha,OPPO,,,
KW,7/1/20,FK,1,12,Plantago_patagonica,PLPA,0.5,0.5,
KW,7/1/20,FK,1,12,Sphaeralcea_coccinea,SPCO,1,0.5,
KW,7/1/20,FK,1,12,Taraxacum_officinale,TAOF,0.5,0.5,
KW,7/1/20,FK,1,12,Tragopogon_dubius,TRDU,5,2,
KW,7/1/20,FK,1,12,Estimated_total,,62,35,
KW,7/1/20,FK,1,12,Added_total,,66,33.5,
KW,7/1/20,FK,1,12,Lichen,,,,
KW,7/1/20,FK,1,12,Moss,,,,
KW,7/1/20,FK,1,12,Bareground,,0.5,1,
KW,7/1/20,FK,1,12,Litter,,35,61,
KW,7/1/20,FK,1,12,Dung,,2,3,
KW,7/1/20,FK,1,12,Rock,,,,
KW,7/1/20,FK,1,11,Bouteloua_gracilis,BOGR,1,0.5,
KW,7/1/20,FK,1,11,Bouteloua_dactyloides,BODA,,,
KW,7/1/20,FK,1,11,Bromus_arvensis,BRAR,12,6,
KW,7/1/20,FK,1,11,Bromus_tectorum,BRTE,17,8,
KW,7/1/20,FK,1,11,Hesperostipa_comata,HECO,2,1,
KW,7/1/20,FK,1,11,Koeleria_macrantha,KOMA,2,1,
KW,7/1/20,FK,1,11,Pascopyrum_smithii,PASM,,,
KW,7/1/20,FK,1,11,Poa_secunda,POSE,,,
KW,7/1/20,FK,1,11,Vulpia_octoflora,VUOC,0.5,0.5,
KW,7/1/20,FK,1,11,Lygodesmia_juncea,LYJU,1,0.5,
KW,7/1/20,FK,1,11,Aristida_purpurea,ARPU,,,
KW,7/1/20,FK,1,11,Antennaria_spp_unknown,,,,
KW,7/1/20,FK,1,11,Hedeoma_hispida,HEHI,,,
KW,7/1/20,FK,1,11,Lithospermum_KW_pic_unknown,,0.5,0.5,
KW,7/1/20,FK,1,11,Carex_filifolia,CAFI,20,15,
KW,7/1/20,FK,1,11,Artemisia_dracunculus,ARDR,,,
KW,7/1/20,FK,1,11,Artemisia_frigida,ARFR,4,3,
KW,7/1/20,FK,1,11,Linum_rigidum,LIRI,,,
KW,7/1/20,FK,1,11,Logfia_arvensis,LOAR,0.5,0.5,
KW,7/1/20,FK,1,11,Opuntia_polycantha,OPPO,0.5,0.5,
KW,7/1/20,FK,1,11,Plantago_patagonica,PLPA,0.5,0.5,
KW,7/1/20,FK,1,11,Sphaeralcea_coccinea,SPCO,4,1,
KW,7/1/20,FK,1,11,Taraxacum_officinale,TAOF,,,
KW,7/1/20,FK,1,11,Tragopogon_dubius,TRDU,4,1,
KW,7/1/20,FK,1,11,Estimated_total,,65,40,
KW,7/1/20,FK,1,11,Added_total,,70.5,39.5,
KW,7/1/20,FK,1,11,Lichen,,0.5,0.5,
KW,7/1/20,FK,1,11,Moss,,,,
KW,7/1/20,FK,1,11,Bareground,,0.5,1,
KW,7/1/20,FK,1,11,Litter,,34,58,
KW,7/1/20,FK,1,11,Dung,,0.5,1,
KW,7/1/20,FK,1,11,Rock,,,,
KW,6/30/20,FK,2,27,Bouteloua_gracilis,BOGR,2,1,
KW,6/30/20,FK,2,27,Bouteloua_dactyloides,BODA,,,
KW,6/30/20,FK,2,27,Bromus_arvensis,BRAR,22,10,
KW,6/30/20,FK,2,27,Bromus_tectorum,BRTE,,,
KW,6/30/20,FK,2,27,Hesperostipa_comata,HECO,1,0.5,
KW,6/30/20,FK,2,27,Koeleria_macrantha,KOMA,,,
KW,6/30/20,FK,2,27,Pascopyrum_smithii,PASM,0.5,0.5,
KW,6/30/20,FK,2,27,Poa_secunda,POSE,2,0.5,
KW,6/30/20,FK,2,27,Vulpia_octoflora,VUOC,0.5,0.5,
